angle_deg,cp_min,abs_cp_min,n_points
1.4,-0.89603,0.89603,320
1.5,-0.90552,0.90552,320
1.6,-0.91517,0.91517,320
1.7,-0.92474,0.92474,320
1.8,-0.93499,0.93499,320
1.9,-0.94478,0.94478,320
2.0,-0.95512,0.95512,320
2.1,-0.96503,0.96503,320
2.2,-0.97526,0.97526,320
2.3,-0.98541,0.98541,320
2.4,-0.99567,0.99567,320
2.5,-1.00644,1.00644,320
2.6,-1.01733,1.01733,320
2.7,-1.02881,1.02881,320
2.8,-1.04017,1.04017,320
2.9,-1.05165,1.05165,320
3.0,-1.06312,1.06312,320
3.1,-1.07451,1.07451,320
3.2,-1.08712,1.08712,320
3.3,-1.09952,1.09952,320
3.4,-1.11203,1.11203,320
3.5,-1.12463,1.12463,320
3.6,-1.13715,1.13715,320
3.7,-1.15045,1.15045,320
3.8,-1.16388,1.16388,320
3.9,-1.17779,1.17779,320
4.0,-1.19314,1.19314,320
4.1,-1.20897,1.20897,320
4.2,-1.22504,1.22504,320
4.3,-1.24282,1.24282,320
4.4,-1.26297,1.26297,320
4.5,-1.28652,1.28652,320
4.6,-1.31295,1.31295,320
4.7,-1.34039,1.34039,320
4.8,-1.36917,1.36917,320
4.9,-1.40045,1.40045,320
5.1,-1.46821,1.46821,320
5.2,-1.50291,1.50291,320
5.3,-1.53758,1.53758,320
5.4,-1.57474,1.57474,320
5.5,-1.61357,1.61357,320
5.6,-1.6519,1.6519,320
5.7,-1.69062,1.69062,320
5.8,-1.72993,1.72993,320
5.9,-1.77048,1.77048,320
6.0,-1.81313,1.81313,320
6.1,-1.85576,1.85576,320
6.2,-1.89952,1.89952,320
6.3,-1.94355,1.94355,320
6.4,-1.98669,1.98669,320
6.5,-2.03541,2.03541,320
6.6,-2.08127,2.08127,320
6.7,-2.12988,2.12988,320
6.8,-2.17804,2.17804,320
6.9,-2.22462,2.22462,320
7.0,-2.27279,2.27279,320
7.1,-2.32121,2.32121,320
7.2,-2.37041,2.37041,320
7.3,-2.41947,2.41947,320
7.5,-2.52094,2.52094,320
7.6,-2.5694,2.5694,320
7.7,-2.61902,2.61902,320
7.8,-2.67088,2.67088,320
7.9,-2.72021,2.72021,320
8.0,-2.77153,2.77153,320
8.1,-2.82052,2.82052,320
8.2,-2.8724,2.8724,320
8.3,-2.92174,2.92174,320
8.4,-2.97056,2.97056,320
8.5,-3.01602,3.01602,320
8.6,-3.06365,3.06365,320
8.7,-3.11522,3.11522,320
8.8,-3.1584,3.1584,320
8.9,-3.20644,3.20644,320
9.0,-3.25073,3.25073,320
9.1,-3.30123,3.30123,320
9.2,-3.34772,3.34772,320
9.3,-3.39334,3.39334,320
9.4,-3.43798,3.43798,320
9.5,-3.48859,3.48859,320
9.6,-3.53432,3.53432,320
9.7,-3.58753,3.58753,320
9.8,-3.63279,3.63279,320
9.9,-3.68271,3.68271,320
10.0,-3.73233,3.73233,320
10.1,-3.78322,3.78322,320
10.2,-3.83236,3.83236,320
10.3,-3.88199,3.88199,320
10.4,-3.93815,3.93815,320
10.5,-3.98719,3.98719,320
10.6,-4.04172,4.04172,320
10.7,-4.09096,4.09096,320
10.8,-4.14069,4.14069,320
10.9,-4.18733,4.18733,320
11.0,-4.24176,4.24176,320
11.1,-4.29361,4.29361,320
11.2,-4.34186,4.34186,320
11.3,-4.40026,4.40026,320
11.4,-4.44375,4.44375,320
11.5,-4.49678,4.49678,320
11.6,-4.55101,4.55101,320
11.7,-4.59567,4.59567,320
11.8,-4.64414,4.64414,320
11.9,-4.69832,4.69832,320
12.0,-4.75044,4.75044,320
12.1,-4.79804,4.79804,320
12.2,-4.85302,4.85302,320
12.3,-4.90503,4.90503,320
12.4,-4.93628,4.93628,320
12.5,-4.98921,4.98921,320
12.6,-5.03953,5.03953,320
12.7,-5.07825,5.07825,320
12.8,-5.12339,5.12339,320
12.9,-5.17315,5.17315,320
13.0,-5.21752,5.21752,320
13.1,-5.26159,5.26159,320
13.2,-5.31189,5.31189,320
13.3,-5.36048,5.36048,320
13.4,-5.39505,5.39505,320
13.5,-5.4388,5.4388,320
13.6,-5.48855,5.48855,320
13.7,-5.52875,5.52875,320
13.8,-5.57005,5.57005,320
13.9,-5.61268,5.61268,320
14.0,-5.66223,5.66223,320
14.1,-5.6975,5.6975,320
