angle_deg,cp_min,abs_cp_min,n_points
6.9,-2.25822,2.25822,320
7.0,-2.28304,2.28304,320
7.1,-2.30712,2.30712,320
7.2,-2.33255,2.33255,320
7.3,-2.35685,2.35685,320
7.4,-2.3813,2.3813,320
7.5,-2.40662,2.40662,320
7.6,-2.43148,2.43148,320
7.7,-2.4562,2.4562,320
7.8,-2.48163,2.48163,320
7.9,-2.50667,2.50667,320
8.0,-2.53223,2.53223,320
8.1,-2.55797,2.55797,320
8.2,-2.58411,2.58411,320
8.3,-2.60916,2.60916,320
8.4,-2.63431,2.63431,320
8.5,-2.65871,2.65871,320
8.6,-2.68509,2.68509,320
8.7,-2.71002,2.71002,320
8.8,-2.73536,2.73536,320
8.9,-2.75929,2.75929,320
9.0,-2.78384,2.78384,320
9.1,-2.80836,2.80836,320
9.2,-2.83382,2.83382,320
9.3,-2.85726,2.85726,320
9.4,-2.88204,2.88204,320
9.5,-2.90714,2.90714,320
9.6,-2.93095,2.93095,320
9.7,-2.95602,2.95602,320
9.8,-2.98093,2.98093,320
9.9,-3.00329,3.00329,320
10.0,-3.02734,3.02734,320
10.1,-3.05172,3.05172,320
10.2,-3.07537,3.07537,320
10.3,-3.09955,3.09955,320
10.4,-3.12495,3.12495,320
10.5,-3.15241,3.15241,320
10.6,-3.17607,3.17607,320
10.7,-3.20242,3.20242,320
10.8,-3.22933,3.22933,320
10.9,-3.25565,3.25565,320
11.0,-3.28081,3.28081,320
11.1,-3.30772,3.30772,320
11.2,-3.33578,3.33578,320
11.3,-3.35973,3.35973,320
11.4,-3.38555,3.38555,320
11.5,-3.41339,3.41339,320
11.6,-3.44099,3.44099,320
11.7,-3.46428,3.46428,320
11.8,-3.4907,3.4907,320
11.9,-3.51918,3.51918,320
12.0,-3.54508,3.54508,320
12.1,-3.56912,3.56912,320
12.2,-3.59456,3.59456,320
12.3,-3.62501,3.62501,320
12.4,-3.64869,3.64869,320
12.5,-3.667,3.667,320
12.6,-3.69296,3.69296,320
12.7,-3.72127,3.72127,320
12.8,-3.75035,3.75035,320
12.9,-3.766,3.766,320
13.0,-3.78621,3.78621,320
13.1,-3.81186,3.81186,320
13.2,-3.84069,3.84069,320
13.3,-3.86127,3.86127,320
13.4,-3.8751,3.8751,320
13.5,-3.89495,3.89495,320
13.6,-3.91616,3.91616,320
13.7,-3.94738,3.94738,320
13.8,-3.96437,3.96437,320
13.9,-3.97308,3.97308,320
